atm_name,transaction_date,total_amount_withdrawn,weekday,working_day,day_of_week,day_of_month,month,week_of_month,is_month_start,is_month_end,atm_level,atm_dow_level
Mount Road ATM,2014-04-06,605100,sunday,H,6,6,4,1,0,0,692703.5714285715,810475.0
Mount Road ATM,2014-04-07,721300,monday,W,0,7,4,1,0,0,680400.0,418162.5
Mount Road ATM,2014-04-08,814200,tuesday,W,1,8,4,2,0,0,688539.2857142857,779387.5
Mount Road ATM,2014-04-09,741800,wednesday,W,2,9,4,2,0,0,687828.5714285715,703637.5
Mount Road ATM,2014-04-10,668000,thursday,W,3,10,4,2,0,0,689892.8571428572,633125.0
Mount Road ATM,2014-04-11,535900,friday,W,4,11,4,2,0,0,691264.2857142857,667687.5
Mount Road ATM,2014-04-12,768600,saturday,H,5,12,4,2,0,0,696528.5714285715,609787.5
Mount Road ATM,2014-04-13,546200,sunday,H,6,13,4,2,0,0,701807.1428571428,802487.5
Mount Road ATM,2014-04-14,356800,monday,H,0,14,4,2,0,0,703714.2857142857,432112.5
Mount Road ATM,2014-04-15,706700,tuesday,W,1,15,4,3,0,0,703017.8571428572,713787.5
Mount Road ATM,2014-04-16,525700,wednesday,W,2,16,4,3,0,0,684150.0,739025.0
Mount Road ATM,2014-04-17,706300,thursday,W,3,17,4,3,0,0,685107.1428571428,630337.5
Mount Road ATM,2014-04-18,560300,friday,H,4,18,4,3,0,0,682189.2857142857,659537.5
Mount Road ATM,2014-04-19,604900,saturday,H,5,19,4,3,0,0,679403.5714285715,609487.5
Mount Road ATM,2014-04-20,405500,sunday,H,6,20,4,3,0,0,675657.1428571428,814125.0
Mount Road ATM,2014-04-21,1057300,monday,W,0,21,4,3,0,0,654692.8571428572,456800.0
Mount Road ATM,2014-04-22,641300,tuesday,W,1,22,4,4,0,0,678978.5714285715,775250.0
Mount Road ATM,2014-04-23,383300,wednesday,W,2,23,4,4,0,0,681582.1428571428,748475.0
Mount Road ATM,2014-04-24,177300,thursday,W,3,24,4,4,0,0,673510.7142857143,627187.5
Mount Road ATM,2014-04-25,699700,friday,W,4,25,4,4,0,0,650067.8571428572,618387.5
Mount Road ATM,2014-04-26,427600,saturday,H,5,26,4,4,0,0,654778.5714285715,629337.5
Mount Road ATM,2014-04-27,428500,sunday,H,6,27,4,4,0,0,656714.2857142857,766900.0
Mount Road ATM,2014-04-28,531600,monday,W,0,28,4,4,0,1,631782.1428571428,455950.0
Mount Road ATM,2014-04-29,344600,tuesday,W,1,29,4,5,0,1,635935.7142857143,764487.5
Mount Road ATM,2014-04-30,1063800,wednesday,W,2,30,4,5,0,1,602800.0,696425.0
Mount Road ATM,2014-05-01,438300,thursday,H,3,1,5,1,1,0,633910.7142857143,644825.0
Mount Road ATM,2014-05-02,883100,friday,W,4,2,5,1,1,0,613617.8571428572,573875.0
Mount Road ATM,2014-05-03,925300,saturday,H,5,3,5,1,1,0,611296.4285714285,666387.5
Mount Road ATM,2014-05-04,459500,sunday,H,6,4,5,1,0,0,616750.0,763862.5
Mount Road ATM,2014-05-05,1022100,monday,W,0,5,5,1,0,0,611550.0,451712.5
Mount Road ATM,2014-05-06,604500,tuesday,W,1,6,5,1,0,0,622292.8571428572,790825.0
Mount Road ATM,2014-05-07,740300,wednesday,W,2,7,5,1,0,0,614803.5714285715,686487.5
Mount Road ATM,2014-05-08,850400,thursday,W,3,8,5,2,0,0,614750.0,658662.5
Mount Road ATM,2014-05-09,493300,friday,W,4,9,5,2,0,0,621264.2857142857,631612.5
Mount Road ATM,2014-05-10,916900,saturday,H,5,10,5,2,0,0,619742.8571428572,650450.0
Mount Road ATM,2014-05-11,286500,sunday,H,6,11,5,2,0,0,625039.2857142857,816875.0
Mount Road ATM,2014-05-12,660100,monday,W,0,12,5,2,0,0,615764.2857142857,440487.5
Mount Road ATM,2014-05-13,782500,tuesday,W,1,13,5,2,0,0,626596.4285714285,769075.0
Mount Road ATM,2014-05-14,613100,wednesday,W,2,14,5,2,0,0,629303.5714285715,721937.5
Mount Road ATM,2014-05-15,475200,thursday,W,3,15,5,3,0,0,632425.0,636800.0
Mount Road ATM,2014-05-16,370000,friday,W,4,16,5,3,0,0,624171.4285714285,611225.0
Mount Road ATM,2014-05-17,713800,saturday,H,5,17,5,3,0,0,617375.0,607975.0
Mount Road ATM,2014-05-18,326600,sunday,H,6,18,5,3,0,0,621264.2857142857,782037.5
Mount Road ATM,2014-05-19,926800,monday,W,0,19,5,3,0,0,618446.4285714285,434150.0
Mount Road ATM,2014-05-20,683100,tuesday,W,1,20,5,3,0,0,613785.7142857143,730550.0
Mount Road ATM,2014-05-21,520800,wednesday,W,2,21,5,3,0,0,615278.5714285715,731162.5
Mount Road ATM,2014-05-22,642300,thursday,W,3,22,5,4,0,0,620189.2857142857,597687.5
Mount Road ATM,2014-05-23,603700,friday,W,4,23,5,4,0,0,636796.4285714285,620537.5
Mount Road ATM,2014-05-24,625900,saturday,H,5,24,5,4,0,0,633367.8571428572,636762.5
Mount Road ATM,2014-05-25,353100,sunday,H,6,25,5,4,0,0,640450.0,719450.0
Mount Road ATM,2014-05-26,515500,monday,W,0,26,5,4,0,0,637757.1428571428,426375.0
Mount Road ATM,2014-05-27,594300,tuesday,W,1,27,5,4,0,0,637182.1428571428,723937.5
Mount Road ATM,2014-05-28,744800,wednesday,W,2,28,5,4,0,0,646100.0,646400.0
Mount Road ATM,2014-05-29,1033900,thursday,W,3,29,5,5,0,1,634707.1428571428,666700.0
Mount Road ATM,2014-05-30,899300,friday,W,4,30,5,5,0,1,655978.5714285715,623962.5
Mount Road ATM,2014-05-31,1089200,saturday,H,5,31,5,5,0,1,656557.1428571428,630662.5
Mount Road ATM,2014-06-01,773100,sunday,H,6,1,6,1,1,0,662410.7142857143,759025.0
Mount Road ATM,2014-06-02,1130100,monday,W,0,2,6,1,1,0,673610.7142857143,447375.0
Mount Road ATM,2014-06-03,766600,tuesday,W,1,3,6,1,1,0,677467.8571428572,775037.5
Mount Road ATM,2014-06-04,869800,wednesday,W,2,4,6,1,0,0,683257.1428571428,640450.0
Mount Road ATM,2014-06-05,614700,thursday,W,3,5,6,1,0,0,687882.1428571428,682700.0
Mount Road ATM,2014-06-06,945300,friday,W,4,6,6,1,0,0,679464.2857142857,617300.0
Mount Road ATM,2014-06-07,898900,saturday,H,5,7,6,1,0,0,695607.1428571428,681837.5
Mount Road ATM,2014-06-08,689500,sunday,H,6,8,6,2,0,0,694964.2857142857,775312.5
Mount Road ATM,2014-06-09,722800,monday,W,0,9,6,2,0,0,709357.1428571428,465287.5
Mount Road ATM,2014-06-10,629800,tuesday,W,1,10,6,2,0,0,711596.4285714285,820787.5
Mount Road ATM,2014-06-11,685300,wednesday,W,2,11,6,2,0,0,706142.8571428572,630837.5
Mount Road ATM,2014-06-12,635800,thursday,W,3,12,6,2,0,0,708721.4285714285,702650.0
Mount Road ATM,2014-06-13,547100,friday,W,4,13,6,2,0,0,714457.1428571428,608487.5
Mount Road ATM,2014-06-14,763700,saturday,H,5,14,6,2,0,0,720782.1428571428,680187.5
Mount Road ATM,2014-06-15,401100,sunday,H,6,15,6,3,0,0,722564.2857142857,795162.5
Mount Road ATM,2014-06-16,788500,monday,W,0,16,6,3,0,0,725225.0,464737.5
Mount Road ATM,2014-06-17,288500,tuesday,W,1,17,6,3,0,0,720285.7142857143,787187.5
Mount Road ATM,2014-06-18,721900,wednesday,W,2,18,6,3,0,0,706192.8571428572,586737.5
Mount Road ATM,2014-06-19,482600,thursday,W,3,19,6,3,0,0,713375.0,744975.0
Mount Road ATM,2014-06-20,859800,friday,W,4,20,6,3,0,0,707671.4285714285,646650.0
Mount Road ATM,2014-06-21,669400,saturday,H,5,21,6,3,0,0,716817.8571428572,700200.0
Mount Road ATM,2014-06-22,397200,sunday,H,6,22,6,4,0,0,718371.4285714285,825387.5
Mount Road ATM,2014-06-23,606000,monday,W,0,23,6,4,0,0,719946.4285714285,460825.0
Mount Road ATM,2014-06-24,707300,tuesday,W,1,24,6,4,0,0,723178.5714285715,796487.5
Mount Road ATM,2014-06-25,765600,wednesday,W,2,25,6,4,0,0,727214.2857142857,632075.0
Mount Road ATM,2014-06-26,624000,thursday,W,3,26,6,4,0,0,727957.1428571428,707700.0
Mount Road ATM,2014-06-27,735500,friday,W,4,27,6,4,0,0,713317.8571428572,669862.5
Mount Road ATM,2014-06-28,799500,saturday,H,5,28,6,4,0,1,707467.8571428572,681750.0
Mount Road ATM,2014-06-29,387000,sunday,H,6,29,6,5,0,1,697121.4285714285,809662.5
Mount Road ATM,2014-06-30,1360200,monday,W,0,30,6,5,0,1,683332.1428571428,451762.5
Mount Road ATM,2014-07-01,801000,tuesday,W,1,1,7,1,1,0,691550.0,838750.0
Mount Road ATM,2014-07-02,1179400,wednesday,W,2,2,7,1,1,0,692778.5714285715,656637.5
Mount Road ATM,2014-07-03,1000800,thursday,W,3,3,7,1,1,0,703835.7142857143,762587.5
Mount Road ATM,2014-07-04,990700,friday,W,4,4,7,1,0,0,717625.0,688662.5
Mount Road ATM,2014-07-05,1111100,saturday,H,5,5,7,1,0,0,719246.4285714285,743925.0
Mount Road ATM,2014-07-06,604600,sunday,H,6,6,7,1,0,0,726825.0,833937.5
Mount Road ATM,2014-07-07,1256300,monday,W,0,7,7,1,0,0,723792.8571428572,491525.0
Mount Road ATM,2014-07-08,659300,tuesday,W,1,8,7,2,0,0,742846.4285714285,913275.0
Mount Road ATM,2014-07-09,822000,wednesday,W,2,9,7,2,0,0,743900.0,641237.5
Mount Road ATM,2014-07-10,711500,thursday,W,3,10,7,2,0,0,748782.1428571428,788700.0
Mount Road ATM,2014-07-11,903200,friday,W,4,11,7,2,0,0,751485.7142857143,718200.0
Mount Road ATM,2014-07-12,1050300,saturday,H,5,12,7,2,0,0,764203.5714285715,810575.0
Mount Road ATM,2014-07-13,384500,sunday,H,6,13,7,2,0,0,774439.2857142857,876000.0
Mount Road ATM,2014-07-14,606100,monday,W,0,14,7,2,0,0,773846.4285714285,498762.5
Mount Road ATM,2014-07-15,657700,tuesday,W,1,15,7,3,0,0,767332.1428571428,873187.5
Mount Road ATM,2014-07-16,572200,wednesday,W,2,16,7,3,0,0,780517.8571428572,638062.5
Mount Road ATM,2014-07-17,563300,thursday,W,3,17,7,3,0,0,775171.4285714285,795125.0
Mount Road ATM,2014-07-18,525400,friday,W,4,18,7,3,0,0,778053.5714285715,708325.0
Mount Road ATM,2014-07-19,946800,saturday,H,5,19,7,3,0,0,766110.7142857143,800787.5
Mount Road ATM,2014-07-20,529300,sunday,H,6,20,7,3,0,0,776017.8571428572,916112.5
Mount Road ATM,2014-07-21,926800,monday,W,0,21,7,3,0,0,780735.7142857143,520787.5
Mount Road ATM,2014-07-22,608600,tuesday,W,1,22,7,4,0,0,792192.8571428572,924600.0
Mount Road ATM,2014-07-23,646300,wednesday,W,2,23,7,4,0,0,788667.8571428572,639850.0
Mount Road ATM,2014-07-24,664300,thursday,W,3,24,7,4,0,0,784407.1428571428,782812.5
Mount Road ATM,2014-07-25,732500,friday,W,4,25,7,4,0,0,785846.4285714285,662125.0
Mount Road ATM,2014-07-26,1063600,saturday,H,5,26,7,4,0,0,785739.2857142857,779937.5
Mount Road ATM,2014-07-27,388700,sunday,H,6,27,7,4,0,0,795171.4285714285,912912.5
Mount Road ATM,2014-07-28,651200,monday,W,0,28,7,4,0,0,795232.1428571428,472737.5
Mount Road ATM,2014-07-29,368500,tuesday,H,1,29,7,5,0,1,769910.7142857143,864737.5
Mount Road ATM,2014-07-30,839100,wednesday,W,2,30,7,5,0,1,754464.2857142857,590087.5
Mount Road ATM,2014-07-31,963800,thursday,W,3,31,7,5,0,1,742310.7142857143,778975.0
Mount Road ATM,2014-08-01,1058400,friday,W,4,1,8,1,1,0,740989.2857142857,705762.5
Mount Road ATM,2014-08-02,952100,saturday,H,5,2,8,1,1,0,743407.1428571428,794075.0
Mount Road ATM,2014-08-03,506600,sunday,H,6,3,8,1,1,0,737728.5714285715,919562.5
Mount Road ATM,2014-08-04,729500,monday,W,0,4,8,1,0,0,734228.5714285715,449875.0
Mount Road ATM,2014-08-05,779600,tuesday,W,1,5,8,1,0,0,715414.2857142857,865575.0
Mount Road ATM,2014-08-06,861200,wednesday,W,2,6,8,1,0,0,719710.7142857143,608812.5
Mount Road ATM,2014-08-07,859200,thursday,W,3,7,8,1,0,0,721110.7142857143,800962.5
Mount Road ATM,2014-08-08,841900,friday,W,4,8,8,2,0,0,726385.7142857143,733687.5
Mount Road ATM,2014-08-09,1004500,saturday,H,5,9,8,2,0,0,724196.4285714285,830925.0
Mount Road ATM,2014-08-10,543700,sunday,H,6,10,8,2,0,0,722560.7142857143,949662.5
Mount Road ATM,2014-08-11,867700,monday,W,0,11,8,2,0,0,728246.4285714285,467700.0
Mount Road ATM,2014-08-12,666800,tuesday,W,1,12,8,2,0,0,737589.2857142857,875475.0
Mount Road ATM,2014-08-13,437000,wednesday,W,2,13,8,2,0,0,737914.2857142857,656100.0
Mount Road ATM,2014-08-14,831500,thursday,W,3,14,8,2,0,0,733085.7142857143,765350.0
Mount Road ATM,2014-08-15,427200,friday,H,4,15,8,3,0,0,742664.2857142857,777300.0
Mount Road ATM,2014-08-16,506300,saturday,H,5,16,8,3,0,0,739157.1428571428,776850.0
Mount Road ATM,2014-08-17,410100,sunday,H,6,17,8,3,0,0,723425.0,929275.0
Mount Road ATM,2014-08-18,639100,monday,W,0,18,8,3,0,0,719167.8571428572,469312.5
Mount Road ATM,2014-08-19,540300,tuesday,W,1,19,8,3,0,0,708892.8571428572,879612.5
Mount Road ATM,2014-08-20,675200,wednesday,W,2,20,8,3,0,0,706453.5714285715,635225.0
Mount Road ATM,2014-08-21,552100,thursday,W,3,21,8,3,0,0,707485.7142857143,754050.0
Mount Road ATM,2014-08-22,419600,friday,W,4,22,8,4,0,0,703478.5714285715,768312.5
Mount Road ATM,2014-08-23,589600,saturday,H,5,23,8,4,0,0,692303.5714285715,737362.5
Mount Road ATM,2014-08-24,211600,sunday,H,6,24,8,4,0,0,675375.0,903037.5
Mount Road ATM,2014-08-25,693200,monday,W,0,25,8,4,0,0,669050.0,447387.5
Mount Road ATM,2014-08-26,703000,tuesday,W,1,26,8,4,0,0,670550.0,796237.5
Mount Road ATM,2014-08-27,641600,wednesday,W,2,27,8,4,0,0,682496.4285714285,622975.0
Mount Road ATM,2014-08-28,648000,thursday,W,3,28,8,4,0,0,675442.8571428572,686825.0
Mount Road ATM,2014-08-29,362300,friday,H,4,29,8,5,0,1,664164.2857142857,724212.5
Mount Road ATM,2014-08-30,942900,saturday,H,5,30,8,5,0,1,639303.5714285715,658812.5
Mount Road ATM,2014-08-31,549900,sunday,H,6,31,8,5,0,1,638975.0,882012.5
Mount Road ATM,2014-09-01,983000,monday,W,0,1,9,1,1,0,640521.4285714285,440550.0
Mount Road ATM,2014-09-02,892500,tuesday,W,1,2,9,1,1,0,649575.0,762075.0
Mount Road ATM,2014-09-03,968300,wednesday,W,2,3,9,1,1,0,653607.1428571428,652125.0
Mount Road ATM,2014-09-04,997500,thursday,W,3,4,9,1,0,0,657432.1428571428,705112.5
Mount Road ATM,2014-09-05,860600,friday,W,4,5,9,1,0,0,662371.4285714285,759962.5
Mount Road ATM,2014-09-06,862800,saturday,H,5,6,9,1,0,0,663039.2857142857,653487.5
Mount Road ATM,2014-09-07,501400,sunday,H,6,7,9,1,0,0,657978.5714285715,858575.0
Mount Road ATM,2014-09-08,809800,monday,W,0,8,9,2,0,0,656467.8571428572,455162.5
Mount Road ATM,2014-09-09,847500,tuesday,W,1,9,9,2,0,0,654400.0,787537.5
Mount Road ATM,2014-09-10,871700,wednesday,W,2,10,9,2,0,0,660853.5714285715,675850.0
Mount Road ATM,2014-09-11,667600,thursday,W,3,11,9,2,0,0,676378.5714285715,742550.0
Mount Road ATM,2014-09-12,430600,friday,W,4,12,9,2,0,0,670525.0,773000.0
Mount Road ATM,2014-09-13,494100,saturday,H,5,13,9,2,0,0,670646.4285714285,641637.5
Mount Road ATM,2014-09-14,378800,sunday,H,6,14,9,2,0,0,670210.7142857143,801987.5
Mount Road ATM,2014-09-15,736400,monday,W,0,15,9,3,0,0,669092.8571428572,436350.0
Mount Road ATM,2014-09-16,421200,tuesday,W,1,16,9,3,0,0,672567.8571428572,763737.5
Mount Road ATM,2014-09-17,686500,wednesday,W,2,17,9,3,0,0,668314.2857142857,652425.0
Mount Road ATM,2014-09-18,618700,thursday,W,3,18,9,3,0,0,668717.8571428572,747575.0
Mount Road ATM,2014-09-19,667200,friday,W,4,19,9,3,0,0,671096.4285714285,767300.0
Mount Road ATM,2014-09-20,716500,saturday,H,5,20,9,3,0,0,679939.2857142857,633475.0
Mount Road ATM,2014-09-21,307300,sunday,H,6,21,9,3,0,0,684471.4285714285,758600.0
Mount Road ATM,2014-09-22,473200,monday,W,0,22,9,4,0,0,687889.2857142857,426175.0
Mount Road ATM,2014-09-23,547300,tuesday,W,1,23,9,4,0,0,680032.1428571428,741487.5
Mount Road ATM,2014-09-24,815100,wednesday,W,2,24,9,4,0,0,674471.4285714285,674775.0
Mount Road ATM,2014-09-25,758300,thursday,W,3,25,9,4,0,0,680667.8571428572,744575.0
Mount Road ATM,2014-09-26,591300,friday,W,4,26,9,4,0,0,684607.1428571428,741612.5
Mount Road ATM,2014-09-27,462000,saturday,H,5,27,9,4,0,0,692785.7142857143,575087.5
Mount Road ATM,2014-09-28,449700,sunday,H,6,28,9,4,0,1,675610.7142857143,697337.5
Mount Road ATM,2014-09-29,960400,monday,W,0,29,9,5,0,1,672032.1428571428,419062.5
Mount Road ATM,2014-09-30,1141800,tuesday,W,1,30,9,5,0,1,671225.0,770350.0
Mount Road ATM,2014-10-01,1141300,wednesday,W,2,1,10,1,1,0,680128.5714285715,720050.0
Mount Road ATM,2014-10-02,899300,thursday,H,3,2,10,1,1,0,686307.1428571428,779587.5
Mount Road ATM,2014-10-03,677500,friday,H,4,3,10,1,1,0,682800.0,746625.0
Mount Road ATM,2014-10-04,974500,saturday,H,5,4,10,1,0,0,676260.7142857143,554537.5
Mount Road ATM,2014-10-05,631300,sunday,H,6,5,10,1,0,0,680250.0,693587.5
Mount Road ATM,2014-10-06,589700,monday,W,0,6,10,1,0,0,684889.2857142857,430012.5
Mount Road ATM,2014-10-07,916300,tuesday,W,1,7,10,1,0,0,677028.5714285715,735600.0
Mount Road ATM,2014-10-08,899500,wednesday,W,2,8,10,2,0,0,679485.7142857143,751237.5
Mount Road ATM,2014-10-09,806400,thursday,W,3,9,10,2,0,0,680478.5714285715,837400.0
Mount Road ATM,2014-10-10,734400,friday,W,4,10,10,2,0,0,685435.7142857143,743487.5
Mount Road ATM,2014-10-11,818600,saturday,H,5,11,10,2,0,0,696285.7142857143,592937.5
Mount Road ATM,2014-10-12,597400,sunday,H,6,12,10,2,0,0,707875.0,732625.0
Mount Road ATM,2014-10-13,917200,monday,W,0,13,10,2,0,0,715682.1428571428,453425.0
Mount Road ATM,2014-10-14,591700,tuesday,W,1,14,10,2,0,0,722139.2857142857,770362.5
Mount Road ATM,2014-10-15,778400,wednesday,W,2,15,10,3,0,0,728228.5714285715,757662.5
Mount Road ATM,2014-10-16,663500,thursday,W,3,16,10,3,0,0,731510.7142857143,850300.0
Mount Road ATM,2014-10-17,462400,friday,W,4,17,10,3,0,0,733110.7142857143,757412.5
Mount Road ATM,2014-10-18,489000,saturday,H,5,18,10,3,0,0,725796.4285714285,598287.5
Mount Road ATM,2014-10-19,24000,sunday,H,6,19,10,3,0,0,717671.4285714285,720050.0
Mount Road ATM,2014-10-20,663100,monday,W,0,20,10,3,0,0,707553.5714285715,429975.0
Mount Road ATM,2014-10-21,645800,tuesday,W,1,21,10,3,0,0,714335.7142857143,766600.0
Mount Road ATM,2014-10-22,245800,wednesday,H,2,22,10,4,0,0,717853.5714285715,750512.5
Mount Road ATM,2014-10-23,266100,thursday,W,3,23,10,4,0,0,697521.4285714285,800825.0
Mount Road ATM,2014-10-24,434700,friday,W,4,24,10,4,0,0,679942.8571428572,709675.0
Mount Road ATM,2014-10-25,567800,saturday,H,5,25,10,4,0,0,674350.0,607337.5
Mount Road ATM,2014-10-26,261000,sunday,H,6,26,10,4,0,0,678128.5714285715,673162.5
Mount Road ATM,2014-10-27,542600,monday,W,0,27,10,4,0,0,671389.2857142857,393862.5
Mount Road ATM,2014-10-28,522200,tuesday,W,1,28,10,4,0,0,656467.8571428572,711550.0
Mount Road ATM,2014-10-29,683800,wednesday,W,2,29,10,5,0,1,634339.2857142857,704225.0
Mount Road ATM,2014-10-30,546700,thursday,W,3,30,10,5,0,1,618000.0,765262.5
Mount Road ATM,2014-10-31,816700,friday,W,4,31,10,5,0,1,605407.1428571428,653325.0
Mount Road ATM,2014-11-01,1205400,saturday,H,5,1,11,1,1,0,610378.5714285715,601850.0
Mount Road ATM,2014-11-02,776500,sunday,H,6,2,11,1,1,0,618625.0,715987.5
Mount Road ATM,2014-11-03,690200,monday,W,0,3,11,1,1,0,623810.7142857143,428250.0
Mount Road ATM,2014-11-04,705000,tuesday,H,1,4,11,1,0,0,627400.0,696600.0
Mount Road ATM,2014-11-05,1073900,wednesday,W,2,5,11,1,0,0,619853.5714285715,686412.5
Mount Road ATM,2014-11-06,700400,thursday,W,3,6,11,1,0,0,626082.1428571428,790537.5
Mount Road ATM,2014-11-07,619700,friday,W,4,7,11,1,0,0,622296.4285714285,657425.0
Mount Road ATM,2014-11-08,770600,saturday,H,5,8,11,2,0,0,618200.0,625487.5
Mount Road ATM,2014-11-09,681800,sunday,H,6,9,11,2,0,0,616485.7142857143,750550.0
Mount Road ATM,2014-11-10,1161500,monday,W,0,10,11,2,0,0,619500.0,466125.0
Mount Road ATM,2014-11-11,781900,tuesday,W,1,11,11,2,0,0,628225.0,749737.5
Mount Road ATM,2014-11-12,674200,wednesday,W,2,12,11,2,0,0,635017.8571428572,731500.0
Mount Road ATM,2014-11-13,502300,thursday,W,3,13,11,2,0,0,631296.4285714285,789000.0
Mount Road ATM,2014-11-14,463900,friday,W,4,14,11,2,0,0,625539.2857142857,642875.0
Mount Road ATM,2014-11-15,495000,saturday,H,5,15,11,3,0,0,625592.8571428572,600075.0
Mount Road ATM,2014-11-16,270300,sunday,H,6,16,11,3,0,0,625807.1428571428,722862.5
Mount Road ATM,2014-11-17,468000,monday,W,0,17,11,3,0,0,634603.5714285715,461500.0
Mount Road ATM,2014-11-18,498800,tuesday,W,1,18,11,3,0,0,627635.7142857143,749087.5
Mount Road ATM,2014-11-19,571100,wednesday,W,2,19,11,3,0,0,622385.7142857143,725437.5
Mount Road ATM,2014-11-20,514500,thursday,W,3,20,11,3,0,0,634003.5714285715,758500.0
Mount Road ATM,2014-11-21,414100,friday,W,4,21,11,3,0,0,642875.0,612400.0
Mount Road ATM,2014-11-22,674800,saturday,H,5,22,11,4,0,0,642139.2857142857,577925.0
Mount Road ATM,2014-11-23,302400,sunday,H,6,23,11,4,0,0,645960.7142857143,749462.5
Mount Road ATM,2014-11-24,597600,monday,W,0,24,11,4,0,0,647439.2857142857,443087.5
Mount Road ATM,2014-11-25,534900,tuesday,W,1,25,11,4,0,0,649403.5714285715,703737.5
Mount Road ATM,2014-11-26,527800,wednesday,W,2,26,11,4,0,0,649857.1428571428,649575.0
Mount Road ATM,2014-11-27,572700,thursday,W,3,27,11,4,0,0,644285.7142857143,681812.5
Mount Road ATM,2014-11-28,602800,friday,W,4,28,11,4,0,1,645214.2857142857,571575.0
Mount Road ATM,2014-11-29,829500,saturday,H,5,29,11,5,0,1,637575.0,568587.5
Mount Road ATM,2014-11-30,427200,sunday,H,6,30,11,5,0,1,624150.0,731337.5
Mount Road ATM,2014-12-01,1006700,monday,W,0,1,12,1,1,0,611675.0,417575.0
Mount Road ATM,2014-12-02,827800,tuesday,W,1,2,12,1,1,0,622978.5714285715,755862.5
Mount Road ATM,2014-12-03,1108800,wednesday,W,2,3,12,1,1,0,627364.2857142857,638512.5
Mount Road ATM,2014-12-04,915400,thursday,W,3,4,12,1,0,0,628610.7142857143,707975.0
Mount Road ATM,2014-12-05,903300,friday,W,4,5,12,1,0,0,636289.2857142857,585200.0
Mount Road ATM,2014-12-06,1029600,saturday,H,5,6,12,1,0,0,646417.8571428572,589700.0
Mount Road ATM,2014-12-07,586600,sunday,H,6,7,12,1,0,0,655667.8571428572,757712.5
Mount Road ATM,2014-12-08,808000,monday,W,0,8,12,2,0,0,652267.8571428572,416225.0
Mount Road ATM,2014-12-09,883500,tuesday,W,1,9,12,2,0,0,639642.8571428572,742212.5
Mount Road ATM,2014-12-10,537900,wednesday,W,2,10,12,2,0,0,643271.4285714285,674987.5
Mount Road ATM,2014-12-11,488400,thursday,W,3,11,12,2,0,0,638403.5714285715,677912.5
Mount Road ATM,2014-12-12,573600,friday,W,4,12,12,2,0,0,637907.1428571428,563312.5
Mount Road ATM,2014-12-13,668000,saturday,H,5,13,12,2,0,0,641825.0,603600.0
Mount Road ATM,2014-12-14,380800,sunday,H,6,14,12,2,0,0,648003.5714285715,780087.5
Mount Road ATM,2014-12-15,616100,monday,W,0,15,12,3,0,0,651950.0,460825.0
Mount Road ATM,2014-12-16,671500,tuesday,W,1,16,12,3,0,0,657239.2857142857,736337.5
Mount Road ATM,2014-12-17,460400,wednesday,W,2,17,12,3,0,0,663407.1428571428,678200.0
Mount Road ATM,2014-12-18,616600,thursday,W,3,18,12,3,0,0,659453.5714285715,704737.5
Mount Road ATM,2014-12-19,409600,friday,W,4,19,12,3,0,0,663100.0,607125.0
Mount Road ATM,2014-12-20,707400,saturday,H,5,20,12,3,0,0,662939.2857142857,600462.5
Mount Road ATM,2014-12-21,540300,sunday,H,6,21,12,3,0,0,664103.5714285715,797537.5
Mount Road ATM,2014-12-22,788400,monday,W,0,22,12,4,0,0,672600.0,495737.5
Mount Road ATM,2014-12-23,734200,tuesday,W,1,23,12,4,0,0,679414.2857142857,767062.5
Mount Road ATM,2014-12-24,649300,wednesday,W,2,24,12,4,0,0,686532.1428571428,704700.0
Mount Road ATM,2014-12-25,398700,thursday,H,3,25,12,4,0,0,690871.4285714285,700425.0
Mount Road ATM,2014-12-26,694700,friday,W,4,26,12,4,0,0,684657.1428571428,588625.0
Mount Road ATM,2014-12-27,773200,saturday,H,5,27,12,4,0,0,687939.2857142857,585212.5
Mount Road ATM,2014-12-28,236500,sunday,H,6,28,12,4,0,0,685928.5714285715,743512.5
Mount Road ATM,2014-12-29,238000,monday,W,0,29,12,5,0,1,679117.8571428572,428237.5
Mount Road ATM,2014-12-30,480400,tuesday,W,1,30,12,5,0,1,651664.2857142857,710537.5
Mount Road ATM,2014-12-31,1157300,wednesday,W,2,31,12,5,0,1,639257.1428571428,676625.0
Mount Road ATM,2015-01-01,498200,thursday,H,3,1,1,1,1,0,640989.2857142857,710850.0
Mount Road ATM,2015-01-02,904900,friday,W,4,2,1,1,1,0,626089.2857142857,563350.0
Mount Road ATM,2015-01-03,1035000,saturday,H,5,3,1,1,1,0,626146.4285714285,620862.5
Mount Road ATM,2015-01-04,436200,sunday,H,6,4,1,1,0,0,626339.2857142857,776562.5
Mount Road ATM,2015-01-05,1087100,monday,W,0,5,1,1,0,0,620967.8571428572,397537.5
Mount Road ATM,2015-01-06,750000,tuesday,W,1,6,1,1,0,0,630935.7142857143,701237.5
Mount Road ATM,2015-01-07,899400,wednesday,W,2,7,1,1,0,0,626167.8571428572,672637.5
Mount Road ATM,2015-01-08,820600,thursday,W,3,8,1,2,0,0,639078.5714285715,739000.0
Mount Road ATM,2015-01-09,699400,friday,W,4,9,1,2,0,0,650942.8571428572,603137.5
Mount Road ATM,2015-01-10,915800,saturday,H,5,10,1,2,0,0,655435.7142857143,650300.0
