hour,day_of_week,is_night,amount_paid,log_amount_paid,is_whole_units,currency_mismatch,amount_mismatch_pct,same_account,same_bank,payment_format,payment_currency,sender_txn_count,receiver_txn_count,from_bank_txn_count,to_bank_txn_count,amount_vs_sender_median,Is Laundering
11,1,0,200.72,5.3069,0,0,0.0,0,0,Cheque,US Dollar,1,1,23,23,1.0,0
9,1,0,51.17,3.9545,0,0,0.0,0,0,Credit Card,Canadian Dollar,1,1,18,12,1.0,0
1,6,1,5.32245,1.8441,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,10,12,1.0,0
4,3,1,34098.25,10.437,0,0,0.0,1,1,Reinvestment,Brazil Real,1,1,6,14,1.0,0
1,5,1,2675.07,7.8921,0,0,0.0,0,0,Cash,US Dollar,626,1,1770,47,2.6418,0
21,4,0,5058.6,8.529,0,0,0.0,0,0,Credit Card,US Dollar,1,1,8,3,1.0,0
15,3,0,2590.62,7.86,0,0,0.0,0,0,Cheque,Yen,2,2,194,23,0.002,0
21,6,0,3652.37,8.2034,0,0,0.0,0,0,Credit Card,Australian Dollar,1,1,6,8,1.0,0
5,3,1,3.21,1.4375,0,0,0.0,0,0,Credit Card,US Dollar,1,1,3,4,1.0,0
20,4,0,0.72,0.5423,0,0,0.0,0,0,Cheque,Saudi Riyal,1,1,96,106,1.0,0
5,3,1,128.71,4.8653,0,0,0.0,0,0,Cheque,US Dollar,1,1,33,10,1.0,0
23,1,1,267.57,5.5931,0,0,0.0,0,0,Credit Card,Shekel,2,1,10,4,0.8362,0
8,4,0,217.12,5.385,0,0,0.0,0,0,Credit Card,Australian Dollar,1,1,1,6,1.0,0
0,4,1,1884.83,7.5421,0,0,0.0,0,0,Cash,US Dollar,1,1,35,15,1.0,0
23,4,1,33.6,3.5439,0,0,0.0,0,0,ACH,Canadian Dollar,1,1,53,18,1.0,0
14,1,0,350.62,5.8626,0,0,0.0,0,0,Cheque,Euro,1,1,79,4,1.0,0
6,4,0,82.63,4.4264,0,0,0.0,0,0,Cheque,Euro,1,1,1,22,1.0,0
18,5,0,163.13,5.1007,0,0,0.0,0,0,Wire,Canadian Dollar,1,1,38,6,1.0,0
20,3,0,61664.21,11.0295,0,0,0.0,0,0,Wire,Yuan,1,1,65,18,1.0,0
18,0,0,121804.57,11.7102,0,0,0.0,0,0,ACH,US Dollar,1,1,12,14,1.0,0
5,3,1,22861.94,10.0373,0,1,72.443988,1,1,ACH,US Dollar,2,1,89,48,1.9313,0
3,2,1,223.42,5.4135,0,0,0.0,0,0,Credit Card,Euro,1,1,58,13,1.0,0
10,4,0,3032.83,8.0176,0,0,0.0,0,0,Cheque,US Dollar,1,1,14,4,1.0,0
12,3,0,2031.51,7.617,0,0,0.0,0,0,Credit Card,Swiss Franc,1,1,2,13,1.0,0
18,3,0,21982.6,9.9981,0,0,0.0,0,0,ACH,Euro,1,1,1,5,1.0,0
17,2,0,180.5,5.2013,0,0,0.0,0,0,Credit Card,Shekel,1,1,26,15,1.0,0
19,3,0,237872.52,12.3795,0,0,0.0,1,1,Reinvestment,Euro,1,1,4,8,1.0,0
19,0,0,24.535744,3.2401,0,0,0.0,0,1,Bitcoin,Bitcoin,1,1,38,17,1.0,0
22,0,1,4.81,1.7596,0,0,0.0,0,0,ACH,Euro,1,1,21,33,1.0,0
3,4,1,2597.85,7.8628,0,0,0.0,0,0,Cash,Euro,1,2,1,12,1.0,0
6,4,0,24.08,3.2221,0,0,0.0,0,0,Cash,UK Pound,1,1,32,8,1.0,0
15,1,0,4275.29,8.3608,0,0,0.0,0,0,ACH,US Dollar,1,1,15,9,1.0,0
8,0,0,1474.02,7.2964,0,0,0.0,0,0,Credit Card,US Dollar,1,1,1,4,1.0,0
18,4,0,1467.78,7.2922,0,0,0.0,0,0,ACH,US Dollar,1,1,1,6,1.0,0
12,4,0,620.91,6.4328,0,0,0.0,0,0,Cheque,US Dollar,1,1,40,33,1.0,0
0,4,1,17.12,2.897,0,0,0.0,0,0,Credit Card,Euro,1,1,29,8,1.0,0
15,3,0,5190.93,8.5549,0,0,0.0,0,0,Cheque,Saudi Riyal,1,1,87,6,1.0,0
2,6,1,121770.84,11.7099,0,0,0.0,0,0,Cheque,US Dollar,1,1,58,9,1.0,0
17,0,0,473.23,6.1617,0,0,0.0,0,0,ACH,US Dollar,1,1,19,15,1.0,0
22,0,1,2910.75,7.9765,0,0,0.0,0,0,Credit Card,US Dollar,1,1,8,7,1.0,0
14,3,0,36722.09,10.5112,0,0,0.0,0,0,Cheque,Rupee,1,1,15,14,1.0,0
13,4,0,2748.28,7.9191,0,0,0.0,0,0,Credit Card,Euro,1,1,33,55,1.0,0
23,2,1,3856.51,8.2578,0,0,0.0,0,0,Cheque,Euro,1,1,93,39,1.0,0
0,4,1,4462.62,8.4037,0,0,0.0,0,0,Credit Card,Yen,1,1,2,22,1.0,0
0,3,1,564.27,6.3373,0,0,0.0,1,1,Reinvestment,Euro,1,1,19,13,1.0,0
16,0,0,378.92,5.94,0,0,0.0,0,0,Cheque,Saudi Riyal,1,1,12,13,1.0,0
8,3,0,991.89,6.9006,0,0,0.0,1,1,Reinvestment,Ruble,1,1,59,40,1.0,0
14,3,0,3040.15,8.02,0,0,0.0,0,0,Cheque,US Dollar,1,1,29,8,1.0,0
10,4,0,122.91,4.8196,0,0,0.0,0,0,Credit Card,Euro,1,1,5,9,1.0,0
10,4,0,1083.2,6.9886,0,0,0.0,0,0,Wire,US Dollar,1,1,15,18,1.0,0
16,0,0,3270.16,8.0929,0,0,0.0,0,0,Cheque,Euro,1,1,32,16,1.0,0
22,3,1,938.15,6.845,0,0,0.0,0,0,Credit Card,US Dollar,1,1,51,15,1.0,0
19,4,0,26.44,3.312,0,0,0.0,0,0,ACH,US Dollar,1,1,194,15,1.0,0
18,2,0,8578.78,9.0572,0,0,0.0,0,0,Cheque,Saudi Riyal,1,1,146,24,1.0,0
1,3,1,1295.02,7.1671,0,0,0.0,0,0,Credit Card,US Dollar,626,1,1770,6,1.2789,1
0,5,1,13211.17,9.4889,0,0,0.0,0,0,Credit Card,Yuan,1,1,2,10,1.0,0
0,5,1,235.35,5.4653,0,0,0.0,0,0,Credit Card,Brazil Real,1,1,17,11,1.0,0
3,0,1,65098074.99,17.9914,0,0,0.0,0,0,Cheque,Ruble,1,1,3,23,1.0,0
19,5,0,10530.96,9.2622,0,0,0.0,0,0,ACH,Euro,1,1,20,30,1.0,1
9,3,0,21.85,3.129,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,5,9,1.0,0
0,3,1,16.55,2.8651,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,1,2,1.0,0
19,6,0,5952.87,8.6918,0,0,0.0,0,0,Cheque,US Dollar,1,1,52,17,1.0,0
7,0,0,30866.03,10.3374,0,0,0.0,0,1,Cheque,Euro,1,1,93,47,1.0,0
14,3,0,73634.61,11.2069,0,0,0.0,0,0,Cheque,Saudi Riyal,1,2,146,22,1.0,0
14,4,0,1126.52,7.0278,0,0,0.0,0,0,Credit Card,US Dollar,626,2,1770,9,1.1125,0
7,2,0,1195.141658,7.0869,0,0,0.0,0,0,Bitcoin,Bitcoin,87,1,1770,13,30345.8678,0
19,1,0,30821.11,10.336,0,0,0.0,0,0,ACH,Rupee,1,1,176,24,1.0,0
0,0,1,259.68,5.5633,0,0,0.0,0,0,Credit Card,Saudi Riyal,1,1,87,19,1.0,0
18,0,0,66.61,4.2138,0,0,0.0,0,0,ACH,Yuan,1,1,380,19,1.0,0
19,4,0,1087.39,6.9925,0,0,0.0,0,0,Cheque,US Dollar,1,1,43,56,1.0,0
23,3,1,0.022641,0.0224,0,0,0.0,0,0,Bitcoin,Bitcoin,87,1,1770,10,0.5749,0
7,3,0,141.79,4.9614,0,0,0.0,0,0,Credit Card,Euro,1,1,14,30,1.0,0
15,4,0,938.49,6.8453,0,0,0.0,0,0,Credit Card,Euro,1,1,33,29,1.0,0
23,4,1,27375.48,10.2174,0,0,0.0,0,0,Credit Card,Yuan,1,1,34,6,1.0,0
0,3,1,6255.52,8.7414,0,0,0.0,0,0,Credit Card,Rupee,1,1,3,13,1.0,0
5,3,1,55803.91,10.9296,0,0,0.0,0,0,Cheque,Mexican Peso,1,1,23,55,1.0,0
17,4,0,81.32,4.4106,0,0,0.0,0,0,Cheque,US Dollar,1,1,1,4,1.0,0
0,5,1,4742.1,8.4644,0,0,0.0,0,0,ACH,US Dollar,1,1,51,33,1.0,1
0,4,1,85.75,4.463,0,0,0.0,0,0,Credit Card,US Dollar,1,1,4,56,1.0,0
4,1,1,1547.18,7.3448,0,0,0.0,0,0,Cheque,Mexican Peso,3,1,176,12,0.6946,0
15,1,0,331.5,5.8066,0,0,0.0,0,0,Cheque,US Dollar,1,1,194,6,1.0,0
13,2,0,90.21,4.5132,0,0,0.0,0,0,Cheque,US Dollar,1,1,52,35,1.0,0
17,4,0,6284.65,8.746,0,0,0.0,0,0,Credit Card,US Dollar,1,1,3,8,1.0,0
21,2,0,3886.7,8.2656,0,0,0.0,0,0,Credit Card,US Dollar,1,1,37,15,1.0,0
12,4,0,2001.01,7.6019,0,0,0.0,0,0,Credit Card,US Dollar,1,1,7,10,1.0,0
0,4,1,325.83,5.7894,0,0,0.0,0,0,Credit Card,Canadian Dollar,1,1,380,35,1.0,0
8,2,0,2504.3,7.8262,0,0,0.0,0,0,Credit Card,US Dollar,1,1,14,12,1.0,0
13,0,0,11478.76,9.3483,0,0,0.0,0,0,Credit Card,Rupee,106,1,1770,10,0.1401,0
0,3,1,529138.69,13.179,0,0,0.0,1,1,Reinvestment,Swiss Franc,1,1,9,12,1.0,0
23,4,1,701.51,6.5547,0,0,0.0,0,0,ACH,Euro,1,1,176,30,1.0,0
4,4,1,8092.6,8.9988,0,0,0.0,0,0,Cheque,Euro,1,1,3,25,1.0,0
13,2,0,814.38,6.7037,0,0,0.0,0,0,Cheque,US Dollar,1,1,3,3,1.0,0
7,4,0,55630.59,10.9265,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,19,54.9392,0
9,1,0,223.88,5.4156,0,0,0.0,0,0,Credit Card,Saudi Riyal,83,1,1770,27,0.0795,0
8,4,0,0.109686,0.1041,0,0,0.0,0,0,Bitcoin,Bitcoin,87,2,1770,8,2.785,0
11,3,0,20.18,3.0531,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,9,15,1.0,0
14,4,0,12356.69,9.422,0,0,0.0,0,0,Credit Card,US Dollar,1,1,20,6,1.0,0
11,3,0,0.013298,0.0132,0,0,0.0,0,0,Bitcoin,Bitcoin,87,1,1770,16,0.3376,0
1,5,1,11168.92,9.321,0,0,0.0,0,0,Credit Card,Euro,1,1,59,14,1.0,0
0,3,1,13769.25,9.5303,0,0,0.0,0,0,Credit Card,Saudi Riyal,1,1,46,24,1.0,0
5,5,1,1701.15,7.4396,0,0,0.0,0,0,Credit Card,US Dollar,1,1,10,15,1.0,0
14,5,0,555.3,6.3213,0,0,0.0,0,0,Credit Card,US Dollar,1,1,26,24,1.0,0
1,4,1,70.47,4.2693,0,0,0.0,0,0,Cheque,US Dollar,1,1,101,23,1.0,0
11,3,0,2530.01,7.8364,0,1,-0.1466,1,1,ACH,US Dollar,1,1,35,17,1.0,0
22,6,1,619.83,6.4311,0,0,0.0,0,0,Cheque,Shekel,1,1,30,53,1.0,0
14,0,0,419823.68,12.9476,0,0,0.0,0,0,ACH,US Dollar,1,1,12,21,1.0,0
9,2,0,4757577.66,15.3752,0,1,0.171783,1,1,ACH,Euro,1,1,14,17,1.0,0
21,5,0,866831.56,13.6726,0,0,0.0,0,0,Cheque,Rupee,1,1,34,23,1.0,0
0,3,1,0.001485,0.0015,0,0,0.0,1,1,Bitcoin,Bitcoin,1,1,3,14,1.0,0
2,5,1,43.86,3.8035,0,0,0.0,0,0,Credit Card,US Dollar,1,1,27,11,1.0,0
0,5,1,202.95,5.3179,0,0,0.0,0,0,Credit Card,Shekel,1,1,2,8,1.0,0
14,0,0,37578.16,10.5342,0,0,0.0,0,0,Cheque,US Dollar,1,1,9,1,1.0,0
17,1,0,186.86,5.2357,0,0,0.0,0,0,Credit Card,US Dollar,1,1,66,31,1.0,0
16,5,0,139.5,4.9452,0,0,0.0,0,0,Wire,UK Pound,1,1,58,12,1.0,0
11,4,0,18360.43,9.818,0,0,0.0,0,0,Cash,US Dollar,1,1,79,19,1.0,0
2,5,1,580717.76,13.272,0,0,0.0,0,0,Cheque,Yen,1,1,35,5,1.0,0
0,3,1,49570.37,10.8112,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,9,16,1.0,0
8,0,0,1411.35,7.253,0,0,0.0,0,0,Credit Card,US Dollar,1,1,73,25,1.0,0
7,3,0,260948.87,12.4721,0,0,0.0,0,0,Cheque,Shekel,1,1,7,11,1.0,0
3,1,1,800.84,6.6869,0,0,0.0,0,0,Credit Card,Euro,2,2,82,19,0.7611,0
4,0,1,487.0,6.1903,1,0,0.0,0,0,Cheque,Euro,1,1,95,47,1.0,0
19,0,0,17.52,2.9189,0,0,0.0,0,0,ACH,Euro,1,1,72,36,1.0,0
22,3,1,958.55,6.8665,0,0,0.0,0,0,Cheque,Euro,1,1,58,6,1.0,0
22,1,1,1687.79,7.4318,0,0,0.0,0,0,Cheque,Saudi Riyal,1,1,146,63,1.0,0
13,6,0,2856.39,7.9577,0,0,0.0,0,0,ACH,Euro,1,1,30,14,1.0,0
20,6,0,116.07,4.7628,0,0,0.0,0,0,Cheque,UK Pound,1,1,18,13,1.0,0
17,1,0,1862.11,7.53,0,0,0.0,0,0,Cheque,US Dollar,1,1,72,21,1.0,0
22,3,1,22.41,3.1532,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,1,11,1.0,0
20,3,0,82.4,4.4236,0,0,0.0,0,0,Cash,Saudi Riyal,1,1,22,21,1.0,0
1,5,1,3564.18,8.179,0,0,0.0,0,0,Cheque,Australian Dollar,1,1,6,29,1.0,0
19,4,0,174299.63,12.0685,0,0,0.0,0,0,Cheque,Euro,383,1,1770,4,178.6662,0
17,4,0,70128.3,11.1581,0,0,0.0,0,0,Cheque,Yuan,1,1,20,16,1.0,0
22,4,1,545.48,6.3035,0,1,0.171794,1,1,ACH,Euro,1,2,60,37,1.0,0
13,1,0,11390.62,9.3406,0,0,0.0,0,0,Cheque,Rupee,106,1,1770,14,0.139,0
12,0,0,18120.7,9.8049,0,0,0.0,0,0,Cash,US Dollar,626,1,1770,19,17.8955,0
0,3,1,208396.98,12.2472,0,0,0.0,0,0,Cheque,Ruble,2,1,83,56,0.0276,0
15,0,0,88.529622,4.4946,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,27,14,1.0,0
23,0,1,220.08,5.3985,0,0,0.0,0,0,Cash,US Dollar,626,1,1770,14,0.2173,0
19,2,0,1820.58,7.5075,0,0,0.0,0,0,Cheque,Euro,1,1,32,23,1.0,0
4,5,1,186.3,5.2327,0,0,0.0,0,0,Cheque,US Dollar,1,1,69,29,1.0,0
7,5,0,641935.57,13.3722,0,0,0.0,0,0,Cheque,US Dollar,1,1,72,9,1.0,0
7,5,0,2267.78,7.727,0,0,0.0,0,0,Cheque,Euro,1,1,59,6,1.0,0
23,3,1,1937.9,7.5699,0,0,0.0,0,0,Credit Card,Euro,1,1,64,13,1.0,0
3,3,1,135130.91,11.814,0,0,0.0,0,0,Cash,Mexican Peso,1,1,83,22,1.0,0
17,4,0,28.14,3.3721,0,0,0.0,0,0,ACH,Euro,2,1,380,45,0.0055,0
16,5,0,58792.75,10.9818,0,0,0.0,0,0,Cheque,Rupee,2,2,2,5,1.0,0
1,2,1,54941970.03,17.8218,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,16,54259.119,0
17,5,0,143.99,4.9767,0,0,0.0,0,0,Credit Card,Euro,1,1,82,39,1.0,0
6,3,0,6307.51,8.7497,0,0,0.0,0,0,Credit Card,US Dollar,1,1,40,20,1.0,0
22,4,1,11933.52,9.3872,0,0,0.0,0,0,Credit Card,Rupee,1,1,26,10,1.0,0
11,4,0,1618.24,7.3897,0,0,0.0,0,0,Cheque,US Dollar,1,1,13,12,1.0,0
9,2,0,12838.69,9.4603,0,0,0.0,0,0,ACH,US Dollar,1,1,79,25,1.0,0
5,4,1,20.04,3.0464,0,0,0.0,0,0,Credit Card,Euro,383,1,1770,21,0.0205,0
3,4,1,173.66,5.1628,0,0,0.0,0,0,Cheque,US Dollar,1,1,372,45,1.0,0
0,4,1,440.25,6.0896,0,0,0.0,0,0,Cheque,US Dollar,626,2,1770,21,0.4348,0
16,2,0,389.58,5.9676,0,0,0.0,0,0,Cheque,Euro,1,1,30,2,1.0,0
20,4,0,106.11,4.6739,0,0,0.0,0,0,ACH,US Dollar,1,1,7,12,1.0,0
6,3,0,52613.42,10.8707,0,0,0.0,1,1,Reinvestment,Australian Dollar,1,1,8,20,1.0,0
0,3,1,103.25,4.6468,0,0,0.0,0,0,ACH,Canadian Dollar,1,1,3,14,1.0,0
22,4,1,245.23,5.5063,0,0,0.0,0,0,Credit Card,US Dollar,2,1,9,10,0.0382,0
12,1,0,7184.86,8.8799,0,0,0.0,0,0,Cheque,US Dollar,1,1,12,7,1.0,0
19,2,0,2141.86,7.6699,0,0,0.0,0,0,Cheque,US Dollar,1,1,372,16,1.0,0
9,5,0,526227671.01,20.0812,0,1,14.73698,1,1,ACH,Yuan,2,1,21,21,2.0,0
15,4,0,7477912.06,15.8275,0,0,0.0,0,0,Cheque,Yen,1,1,28,23,1.0,0
14,2,0,293.25,5.6844,0,0,0.0,0,0,Cheque,US Dollar,1,1,44,12,1.0,0
10,3,0,633.16,6.4523,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,31,35,1.0,0
14,0,0,245.88,5.5089,0,0,0.0,0,0,Credit Card,Australian Dollar,1,1,76,29,1.0,0
22,3,1,1050271.27,13.8646,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,89,58,1.0,0
22,0,1,2571.74,7.8527,0,0,0.0,0,0,ACH,Euro,1,2,16,26,1.0,1
23,2,1,95.0,4.5643,1,0,0.0,0,0,Credit Card,US Dollar,626,1,1770,5,0.0938,0
5,3,1,1.88,1.0578,0,0,0.0,0,0,Wire,US Dollar,1,1,42,13,1.0,0
0,5,1,1.14,0.7608,0,0,0.0,0,0,ACH,US Dollar,1,1,14,17,1.0,0
0,3,1,12930.96,9.4675,0,0,0.0,0,0,Cash,Australian Dollar,1,1,5,14,1.0,0
22,0,1,687.12,6.534,0,0,0.0,0,0,ACH,Euro,1,1,5,6,1.0,0
8,4,0,1268703.31,14.0535,0,0,0.0,0,0,Wire,Brazil Real,1,1,13,12,1.0,0
1,5,1,55.61,4.0362,0,0,0.0,0,0,Credit Card,Canadian Dollar,1,1,11,26,1.0,0
5,4,1,1142.09,7.0415,0,0,0.0,0,0,Credit Card,US Dollar,1,1,35,15,1.0,0
15,0,0,13.72,2.6892,0,1,-0.14723,1,1,ACH,US Dollar,1,1,12,21,1.0,0
0,3,1,6313.37,8.7506,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,32,22,1.0,0
5,4,1,134172.21,11.8069,0,0,0.0,0,0,Credit Card,Mexican Peso,17,1,1770,37,7.6132,0
21,4,0,13254.21,9.4921,0,0,0.0,0,0,Cash,US Dollar,1,1,106,22,1.0,0
7,3,0,10441.82,9.2537,0,0,0.0,0,0,Credit Card,Euro,1,1,93,45,1.0,0
12,2,0,186.9,5.2359,0,0,0.0,0,0,Cheque,US Dollar,1,1,19,8,1.0,0
12,0,0,120235.83,11.6972,0,0,0.0,0,0,Cash,Saudi Riyal,1,1,146,24,1.0,0
12,0,0,38.09,3.6659,0,0,0.0,0,0,Cheque,US Dollar,1,1,31,21,1.0,0
3,2,1,38674.45,10.563,0,0,0.0,0,0,Cheque,Rupee,1,2,25,12,1.0,0
4,2,1,1981.24,7.592,0,0,0.0,0,0,ACH,Euro,1,1,33,32,1.0,0
12,4,0,1048006.65,13.8624,0,0,0.0,0,0,Wire,Mexican Peso,1,1,10,12,1.0,0
4,1,1,181.96,5.2093,0,0,0.0,0,0,Credit Card,US Dollar,1,1,27,27,1.0,0
11,2,0,1.1,0.7419,0,0,0.0,0,0,Cheque,US Dollar,1,1,18,10,1.0,0
21,0,0,1673912.77,14.3307,0,0,0.0,0,0,Wire,Yen,2,1,59,6,1.9795,0
17,5,0,0.009954,0.0099,0,0,0.0,0,0,Bitcoin,Bitcoin,2,1,9,17,0.7809,0
9,3,0,125.7,4.8418,0,0,0.0,0,0,Credit Card,Euro,383,1,1770,7,0.1288,0
13,2,0,70.47,4.2693,0,0,0.0,0,0,Wire,US Dollar,1,1,12,11,1.0,0
11,0,0,315.8,5.7583,0,0,0.0,0,0,Cheque,Euro,1,1,58,6,1.0,0
4,3,1,409.15,6.0165,0,0,0.0,0,0,Cash,US Dollar,1,1,14,13,1.0,0
20,1,0,5981.04,8.6965,0,0,0.0,0,0,Credit Card,Brazil Real,2,2,16,64,1.0,0
7,6,0,409.32,6.0169,0,0,0.0,0,0,Cash,US Dollar,626,1,1770,12,0.4042,0
8,2,0,1095.04,6.9995,0,0,0.0,0,0,Cheque,Canadian Dollar,1,1,38,18,1.0,0
11,4,0,4290.36,8.3644,0,0,0.0,0,0,Cheque,Rupee,1,1,23,115,1.0,0
9,2,0,184.54,5.2233,0,0,0.0,0,0,Credit Card,US Dollar,1,1,21,19,1.0,0
1,4,1,10250.8,9.2352,0,0,0.0,0,0,Cheque,Yuan,3,1,38,3,1.0,0
23,4,1,992.91,6.9016,0,0,0.0,0,0,Wire,Ruble,1,1,146,15,1.0,0
16,3,0,171877.76,12.0545,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,194,72,1.0,0
0,3,1,159.75,5.0799,0,0,0.0,0,0,Credit Card,US Dollar,1,1,372,16,1.0,0
2,4,1,905.71,6.8098,0,0,0.0,0,0,Credit Card,Yuan,113,1,1770,8,0.1605,0
19,4,0,406.79,6.0108,0,0,0.0,0,0,Credit Card,US Dollar,1,1,71,12,1.0,0
23,3,1,57044.8,10.9516,0,0,0.0,0,0,ACH,US Dollar,1,1,2,9,1.0,0
0,0,1,449.55,6.1105,0,0,0.0,0,0,Cheque,US Dollar,626,1,1770,17,0.444,0
23,3,1,2921.93,7.9803,0,0,0.0,0,0,Credit Card,Euro,1,1,14,11,1.0,0
22,4,1,4.38,1.6827,0,0,0.0,0,0,Wire,US Dollar,2,1,27,15,0.0091,0
2,6,1,1137.95,7.0379,0,0,0.0,0,0,Cheque,US Dollar,1,1,20,47,1.0,0
4,0,1,0.079619,0.0766,0,0,0.0,0,0,Bitcoin,Bitcoin,1,1,2,174,1.0,0
0,3,1,356.76,5.8799,0,0,0.0,0,0,Cheque,US Dollar,3,1,44,18,1.0,0
16,1,0,93.37,4.5472,0,0,0.0,0,0,Cash,Euro,2,2,14,20,0.449,0
3,4,1,408.51,6.015,0,0,0.0,0,0,Cheque,US Dollar,1,1,1,13,1.0,0
0,3,1,83.05,4.4314,0,0,0.0,1,1,Reinvestment,US Dollar,1,1,26,20,1.0,0
6,5,0,4676.07,8.4504,0,0,0.0,0,0,ACH,Shekel,1,1,3,18,1.0,0
10,6,0,61666.7,11.0295,0,0,0.0,0,0,Credit Card,Rupee,2,2,11,5,1.0,0
14,1,0,166272.92,12.0214,0,0,0.0,0,0,Cheque,Rupee,1,1,23,12,1.0,0
6,6,0,132077.35,11.7912,0,0,0.0,0,0,Wire,Euro,1,1,2,8,1.0,0
17,1,0,1283.77,7.1583,0,0,0.0,0,0,Cheque,Euro,2,1,372,32,0.7085,0
14,1,0,108.52,4.6961,0,0,0.0,0,0,Wire,Saudi Riyal,1,1,100,19,1.0,0
5,4,1,769.73,6.6473,0,0,0.0,0,0,Cash,Euro,1,1,79,115,1.0,0
5,1,1,629.65,6.4468,0,0,0.0,0,0,Cheque,Saudi Riyal,1,1,10,22,1.0,0
23,4,1,5285.6,8.5729,0,0,0.0,0,0,Cheque,US Dollar,1,1,31,16,1.0,0
6,0,0,14.21,2.722,0,0,0.0,0,0,ACH,US Dollar,1,1,20,6,1.0,0
4,4,1,19245.39,9.8651,0,0,0.0,0,0,Cash,US Dollar,1,1,11,12,1.0,0
17,3,0,373.44,5.9254,0,0,0.0,0,0,Cheque,Euro,1,1,5,4,1.0,0
16,2,0,1256.33,7.1367,0,0,0.0,0,0,Credit Card,US Dollar,1,1,22,49,1.0,0
1,3,1,605.94,6.4084,0,0,0.0,0,0,Credit Card,US Dollar,1,1,23,29,1.0,0
8,4,0,9971.12,9.2075,0,0,0.0,0,1,Cash,US Dollar,1,1,32,25,1.0,0
0,3,1,2547.07,7.8431,0,0,0.0,1,1,Reinvestment,Euro,1,1,1,1,1.0,0
12,3,0,114.94,4.7531,0,0,0.0,0,0,Cheque,US Dollar,1,1,7,1,1.0,0
2,1,1,17019.78,9.7422,0,0,0.0,0,0,Cheque,US Dollar,1,1,380,26,1.0,0
9,6,0,165.47,5.1148,0,0,0.0,0,0,Cheque,US Dollar,2,1,6,16,0.7226,0
0,3,1,8436.54,9.0404,0,0,0.0,1,1,Reinvestment,Euro,1,1,1,1,1.0,0
0,3,1,23.67,3.2056,0,0,0.0,0,0,Credit Card,US Dollar,1,1,14,26,1.0,0
16,5,0,14022.61,9.5485,0,0,0.0,0,0,ACH,Euro,1,1,33,47,1.0,1
9,2,0,675.08,6.5163,0,0,0.0,0,0,ACH,US Dollar,1,1,6,3,1.0,0
20,1,0,11127.63,9.3173,0,0,0.0,0,0,Cheque,Shekel,1,1,7,8,1.0,0
0,3,1,242232.49,12.3977,0,0,0.0,1,1,Reinvestment,Yuan,1,1,11,15,1.0,0
16,0,0,255.69,5.5479,0,0,0.0,0,0,Cheque,US Dollar,1,1,37,20,1.0,0
9,0,0,3361.93,8.1206,0,0,0.0,0,0,ACH,US Dollar,1,1,17,18,1.0,0
19,4,0,8552.86,9.0541,0,0,0.0,0,0,Credit Card,Euro,1,1,4,5,1.0,0
14,6,0,1262.29,7.1415,0,0,0.0,0,0,Cheque,US Dollar,1,1,101,32,1.0,0
1,4,1,5010.11,8.5194,0,0,0.0,0,0,Credit Card,US Dollar,1,1,9,10,1.0,0
0,4,1,126.66,4.8494,0,0,0.0,0,0,Credit Card,Brazil Real,1,1,10,24,1.0,0
2,3,1,754.16,6.6269,0,0,0.0,0,0,Credit Card,Euro,2,1,68,14,1.227,0
14,0,0,1180.57,7.0746,0,0,0.0,0,0,Cheque,US Dollar,1,1,10,17,1.0,0
4,4,1,2176.42,7.6859,0,0,0.0,0,0,Credit Card,Canadian Dollar,1,1,12,39,1.0,0
17,4,0,8769.57,9.0792,0,0,0.0,0,0,Cash,Swiss Franc,31,1,1770,10,14.1614,0
18,3,0,153.35,5.0392,0,0,0.0,0,0,Cheque,US Dollar,1,1,72,13,1.0,0
23,3,1,1813.46,7.5035,0,0,0.0,0,0,Credit Card,US Dollar,1,1,380,13,1.0,0
6,3,0,1167.65,7.0636,0,0,0.0,0,0,Cash,US Dollar,1,1,41,11,1.0,0
12,5,0,241.49,5.491,0,0,0.0,0,0,Cheque,Euro,1,1,8,26,1.0,0
6,4,0,403027.99,12.9068,0,0,0.0,0,0,Cheque,US Dollar,1,2,8,4,1.0,0
2,0,1,803.8,6.6906,0,0,0.0,0,0,Cheque,Shekel,1,1,15,53,1.0,0
6,3,0,822.1,6.7131,0,0,0.0,0,0,ACH,Saudi Riyal,1,1,10,27,1.0,0
0,5,1,12.46,2.5997,0,0,0.0,0,0,Credit Card,Euro,1,1,1,29,1.0,0
5,3,1,15546.0,9.6516,1,0,0.0,0,0,Cheque,Yuan,1,1,36,5,1.0,0
10,2,0,2105.98,7.653,0,0,0.0,0,0,Cheque,Euro,1,1,9,9,1.0,0
