id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,pub_rec_bankruptcies,default_bool
533603,689725,10000,10000,10000.0, 36 months,13.61%,339.89,C,C2,10+ years,MORTGAGE,91000.0,Not Verified,Jun-10,debt_consolidation,021xx,MA,15.93,0,Oct-97,0,,,10,0,10116,88.60%,28,12233.22515,12233.23,10000.0,2233.23,0.0,0.0,0.0,Jun-13,725.44,Jun-13,0.0,0
533562,689666,8000,8000,8000.0, 36 months,13.98%,273.35,C,C3,3 years,RENT,21996.0,Not Verified,Jun-10,debt_consolidation,314xx,GA,6.82,0,Jan-96,0,,,5,0,4189,95.20%,6,1866.68,1866.68,801.06,696.99,44.88805561,323.74,3.21,Mar-11,453.4,Aug-11,0.0,1
533581,689690,9800,9800,9800.0, 36 months,11.49%,323.12,B,B4,,MORTGAGE,65000.0,Not Verified,Jun-10,small_business,638xx,MO,22.38,0,Nov-83,1,,98.0,6,1,3797,44.20%,17,3870.72,3870.72,2896.01,974.71,0.0,0.0,0.0,Jul-11,323.12,Oct-11,1.0,1
533368,689417,6000,6000,5975.0, 36 months,11.86%,198.89,B,B5,4 years,RENT,36628.8,Not Verified,Jun-10,debt_consolidation,731xx,OK,21.49,0,Jul-05,2,,,7,0,3010,71.70%,20,7013.338375,6984.12,6000.0,1013.34,0.0,0.0,0.0,Jul-12,2454.32,Sep-15,0.0,0
530709,686231,12000,12000,11938.55637, 36 months,7.88%,375.38,A,A5,5 years,RENT,69000.0,Not Verified,Jun-10,debt_consolidation,917xx,CA,12.23,0,Oct-96,0,,,12,0,12541,51.60%,32,13263.39384,13188.39,12000.0,1263.39,0.0,0.0,0.0,May-12,5390.95,May-15,0.0,0
533495,689563,16000,16000,15925.0, 60 months,16.32%,391.82,D,D5,10+ years,RENT,55000.0,Verified,Jun-10,debt_consolidation,114xx,NY,15.38,0,Aug-96,1,51.0,,9,0,16354,59.30%,33,18818.60503,18730.39,16000.0,2818.61,0.0,0.0,0.0,Sep-11,13731.32,Apr-12,0.0,0
533488,689558,24000,24000,23950.0, 60 months,13.23%,548.91,C,C1,2 years,MORTGAGE,80000.0,Verified,Jun-10,car,303xx,GA,14.35,0,Dec-98,3,65.0,,12,0,570,7.20%,26,24265.21,24214.65,24000.0,265.21,0.0,0.0,0.0,Aug-10,24265.79,Jul-10,0.0,0
533482,689551,8000,8000,7950.0, 60 months,17.19%,199.64,E,E3,2 years,MORTGAGE,56004.0,Verified,Jun-10,home_improvement,853xx,AZ,15.95,0,Aug-01,0,81.0,,12,0,13675,80.90%,18,9389.709311,9331.02,8000.0,1389.71,0.0,0.0,0.0,Sep-11,12.02,Sep-11,0.0,0
533430,689487,6000,6000,5800.0, 36 months,7.88%,187.69,A,A5,7 years,MORTGAGE,27983.0,Verified,Jun-10,debt_consolidation,554xx,MN,1.93,0,Jul-94,0,56.0,,4,0,869,10.20%,25,6255.593234,6047.09,6000.0,255.59,0.0,0.0,0.0,Feb-11,5132.03,Jul-12,0.0,0
533418,689470,10000,10000,9474.98355, 36 months,7.88%,312.82,A,A5,5 years,RENT,30720.0,Not Verified,Jun-10,debt_consolidation,983xx,WA,20.47,0,Sep-95,3,,,5,0,59,1.30%,14,1561.8,1452.35,1250.26,311.54,0.0,0.0,0.0,Dec-10,312.82,May-16,0.0,1
533380,689430,5000,5000,4975.0, 60 months,16.32%,122.45,D,D5,10+ years,MORTGAGE,33000.0,Verified,Jun-10,home_improvement,020xx,MA,14.94,0,Oct-97,8,,,20,0,17404,9.40%,50,6048.103124,6017.86,5000.0,1048.1,0.0,0.0,0.0,Dec-11,4091.86,Dec-11,0.0,0
533371,689421,2500,2500,2500.0, 36 months,13.98%,85.42,C,C3,5 years,MORTGAGE,42000.0,Not Verified,Jun-10,home_improvement,701xx,LA,4.86,0,Mar-02,3,,,3,0,6436,36.40%,6,2714.208124,2714.21,2500.0,214.21,0.0,0.0,0.0,Mar-11,2117.78,Oct-13,0.0,0
532758,688247,17600,17600,17533.21513, 36 months,7.88%,550.55,A,A5,9 years,MORTGAGE,108928.8,Verified,Jun-10,debt_consolidation,300xx,GA,15.86,0,Dec-88,0,,,17,0,24542,30.30%,51,19820.36126,19739.11,17600.0,2220.36,0.0,0.0,0.0,Jul-13,567.11,Oct-15,0.0,0
530957,686521,16750,16750,16725.0, 60 months,15.21%,400.34,D,D2,10+ years,MORTGAGE,52000.0,Not Verified,Jun-10,debt_consolidation,148xx,NY,24.44,0,Aug-91,1,32.0,,10,0,10417,69.40%,34,9882.86,9868.27,4976.35,4215.83,0.0,690.68,6.73,Jun-12,400.34,Nov-12,0.0,1
533354,689397,1500,1500,1500.0, 60 months,17.56%,37.74,E,E4,4 years,OWN,40000.0,Not Verified,Jun-10,car,018xx,MA,18.72,0,Oct-06,3,,,8,0,4011,85.30%,8,2279.07,2279.07,1500.0,764.07,15.0,0.0,0.0,Jul-15,40.85,Jul-15,0.0,0
533333,689368,17000,17000,16900.0, 36 months,11.12%,557.53,B,B3,5 years,MORTGAGE,63834.24,Verified,Jun-10,debt_consolidation,201xx,VA,9.44,0,Oct-02,1,,,15,0,23939,45.50%,30,20072.87446,19954.8,17000.0,3072.87,0.0,0.0,0.0,Jul-13,643.59,Jul-13,0.0,0
533301,689330,5000,5000,5000.0, 36 months,13.23%,169.03,C,C1,4 years,RENT,35000.0,Not Verified,Jun-10,debt_consolidation,191xx,PA,4.32,0,Oct-01,1,,,16,0,5398,33.10%,20,6085.381755,6085.38,5000.0,1085.38,0.0,0.0,0.0,Jul-13,177.96,Oct-15,0.0,0
531422,687048,5600,5600,5600.0, 36 months,10.75%,182.68,B,B2,,RENT,20000.0,Verified,Jun-10,car,207xx,MD,1.44,0,Nov-04,0,,,11,0,1025,24.40%,12,6542.943725,6542.94,5600.0,942.94,0.0,0.0,0.0,Jan-13,1256.72,Apr-16,0.0,0
533289,689309,19000,11425,11375.0, 60 months,11.49%,251.21,B,B4,9 years,RENT,40000.0,Verified,Jun-10,debt_consolidation,076xx,NJ,21.12,0,Jun-98,0,,,12,0,21481,75.40%,17,11534.53,11484.05,11425.0,109.53,0.0,0.0,0.0,Aug-10,11535.43,Jul-14,0.0,0
533271,689289,13000,13000,12922.42657, 36 months,7.88%,406.66,A,A5,6 years,MORTGAGE,80000.0,Verified,Jun-10,credit_card,925xx,CA,18.07,0,Jan-95,1,63.0,,9,0,10931,44.30%,29,14404.33057,14310.58,13000.0,1404.33,0.0,0.0,0.0,Jun-12,5470.55,May-16,0.0,0
533182,689170,4500,4500,4500.0, 60 months,13.98%,104.67,C,C3,10+ years,MORTGAGE,60000.0,Source Verified,Jun-10,debt_consolidation,626xx,IL,13.16,0,Dec-96,0,,99.0,11,1,6578,20%,53,6279.380003,6279.38,4500.0,1779.38,0.0,0.0,0.0,Jul-15,108.0,Jul-15,1.0,0
533260,689276,21000,12775,12775.0, 60 months,17.19%,318.8,E,E3,2 years,RENT,55000.0,Source Verified,Jun-10,credit_card,913xx,CA,9.75,0,Dec-00,3,,,3,0,15849,81.70%,6,19072.52001,19072.52,12775.0,6297.52,0.0,0.0,0.0,Feb-15,1868.61,May-16,0.0,0
533268,689286,11200,11200,11200.0, 60 months,17.93%,283.99,E,E5,3 years,MORTGAGE,36240.0,Verified,Jul-10,debt_consolidation,993xx,WA,9.47,0,Mar-04,0,,,11,0,10249,52.10%,13,2831.7,2831.7,1244.47,1587.23,0.0,0.0,0.0,May-11,283.99,May-16,0.0,1
532839,688728,25000,15025,15025.0, 60 months,17.56%,377.95,E,E4,10+ years,MORTGAGE,79601.6,Verified,Jun-10,credit_card,750xx,TX,23.41,0,Feb-96,1,,,9,0,35762,64.80%,18,15245.58,15245.58,15025.0,220.58,0.0,0.0,0.0,Aug-10,15246.35,Jul-14,0.0,0
533232,689240,8000,8000,7775.0, 36 months,7.14%,247.53,A,A3,10+ years,RENT,126252.0,Not Verified,Jun-10,debt_consolidation,222xx,VA,5.01,1,Sep-92,0,15.0,,6,0,2518,9.50%,36,8384.985403,8149.16,8000.0,384.99,0.0,0.0,0.0,Apr-11,6409.52,Mar-16,0.0,0
529488,684724,12000,12000,11878.73679, 36 months,7.88%,375.38,A,A5,2 years,RENT,54996.0,Not Verified,Jun-10,debt_consolidation,065xx,CT,18.79,0,Feb-01,1,,,19,0,9994,25.60%,31,13514.04799,13370.33,12000.0,1514.05,0.0,0.0,0.0,Jul-13,388.82,Apr-16,0.0,0
533221,689225,10000,10000,9897.426269, 36 months,7.88%,312.82,A,A5,3 years,MORTGAGE,36000.0,Verified,Jul-10,debt_consolidation,347xx,FL,5.5,0,Jun-94,0,,,6,0,4055,54.10%,10,11219.07477,11097.28,10000.0,1219.07,0.0,0.0,0.0,Jan-13,2159.51,May-16,0.0,0
533220,689222,2100,2100,2100.0, 60 months,13.61%,48.44,C,C2,10+ years,OWN,50000.0,Source Verified,Jun-10,car,023xx,MA,4.05,0,Aug-93,0,,,5,0,7136,83%,21,2880.55,2880.55,2100.0,780.55,0.0,0.0,0.0,Jun-15,23.26,Apr-16,0.0,0
533216,673442,20000,20000,19933.5241, 36 months,7.88%,625.63,A,A5,10+ years,RENT,96000.0,Verified,Jun-10,credit_card,920xx,CA,20.66,0,Feb-96,1,,,17,0,56464,33.70%,31,21742.93235,21662.93,20000.0,1742.93,0.0,0.0,0.0,Jun-12,1197.37,Jun-12,0.0,0
532148,687884,15000,15000,14826.30228, 36 months,11.86%,497.22,B,B5,4 years,MORTGAGE,80004.0,Source Verified,Jun-10,debt_consolidation,606xx,IL,5.14,0,Sep-99,1,,,7,0,11562,93.20%,15,17901.13612,17669.16,15000.0,2901.14,0.0,0.0,0.0,Jul-13,547.41,Feb-15,0.0,0
531939,687650,25000,25000,25000.0, 36 months,15.21%,869.21,D,D2,10+ years,RENT,79416.0,Verified,Jun-10,debt_consolidation,080xx,NJ,14.93,0,Mar-95,1,,,13,0,32605,86.30%,26,31292.32667,31292.33,25000.0,6292.33,0.0,0.0,0.0,Jul-13,911.59,Jul-13,0.0,0
533132,689091,25000,15675,15550.0, 60 months,11.49%,344.66,B,B4,10+ years,MORTGAGE,200004.0,Verified,Jun-10,debt_consolidation,330xx,FL,10.14,0,May-84,0,,,14,0,3052,6.20%,37,18410.83022,18264.01,15675.0,2735.83,0.0,0.0,0.0,Apr-12,11545.16,Apr-12,0.0,0
532956,688878,7000,7000,6875.0, 60 months,17.19%,174.69,E,E3,10+ years,RENT,57000.0,Verified,Jun-10,medical,600xx,IL,10.38,0,Oct-77,2,,,11,0,13223,91.20%,11,10413.72452,10227.77,7000.0,3413.72,0.0,0.0,0.0,Dec-14,1341.63,Dec-14,0.0,0
529066,684225,9600,9600,9482.741265, 36 months,7.14%,297.04,A,A3,6 years,RENT,37595.0,Source Verified,Jun-10,other,017xx,MA,13.05,0,Oct-96,0,34.0,,21,0,7701,8%,34,10599.29028,10463.75,9600.0,999.29,0.0,0.0,0.0,Oct-12,1692.6,Mar-14,0.0,0
533050,688996,4800,4800,4743.863202, 36 months,7.88%,150.15,A,A5,< 1 year,RENT,80000.0,Not Verified,Jun-10,credit_card,787xx,TX,5.23,0,Aug-89,2,,,7,0,13615,53.60%,8,5207.953688,5139.2,4800.0,407.95,0.0,0.0,0.0,Nov-11,2959.92,Oct-11,0.0,0
533048,688993,5000,5000,5000.0, 36 months,10.38%,162.23,B,B1,3 years,RENT,48200.0,Source Verified,Jun-10,other,605xx,IL,21.29,0,Oct-01,0,,,4,0,1376,39.30%,4,5840.716741,5840.72,5000.0,840.72,0.0,0.0,0.0,Jul-13,167.27,May-16,0.0,0
533036,688981,9000,9000,9000.0, 60 months,11.49%,197.89,B,B4,5 years,RENT,78120.0,Verified,Jun-10,credit_card,550xx,MN,24.38,0,Nov-00,1,,,14,0,15415,66.80%,34,11873.08658,11873.09,9000.0,2873.09,0.0,0.0,0.0,Jul-15,229.9,May-16,0.0,0
531279,686880,1200,1200,1200.0, 36 months,6.76%,36.93,A,A2,4 years,MORTGAGE,48000.0,Not Verified,Jun-10,major_purchase,604xx,IL,17.45,0,Aug-03,1,,,12,0,1545,8.20%,19,1315.770434,1315.77,1200.0,115.77,0.0,0.0,0.0,Sep-12,10.22,Sep-12,0.0,0
532725,688581,6000,6000,5950.0, 60 months,13.23%,137.23,C,C1,5 years,OWN,67000.0,Source Verified,Jun-10,car,945xx,CA,18.56,0,Feb-01,0,,,18,0,30727,65.80%,33,7683.857185,7619.83,6000.0,1683.86,0.0,0.0,0.0,Apr-13,1540.56,Apr-13,0.0,0
532491,688284,3600,3600,3600.0, 60 months,17.93%,91.28,E,E5,2 years,RENT,15000.0,Verified,Jun-10,debt_consolidation,927xx,CA,1.28,0,Mar-07,3,,,2,0,463,35.60%,3,1145.72,1145.72,443.36,557.86,0.0,144.5,1.44,Jun-11,91.28,Apr-15,0.0,1
533008,688949,6000,6000,6000.0, 36 months,10.75%,195.73,B,B2,5 years,MORTGAGE,115000.0,Source Verified,Jun-10,home_improvement,021xx,MA,6.62,0,Nov-89,0,33.0,,8,0,6366,25.70%,17,6934.491793,6934.49,6000.0,934.49,0.0,0.0,0.0,Aug-12,2237.42,Oct-15,0.0,0
531477,687109,4000,4000,4000.0, 36 months,7.14%,123.77,A,A3,4 years,MORTGAGE,71000.0,Verified,Jun-10,home_improvement,633xx,MO,10.19,0,Jul-85,5,,,21,0,7315,6.80%,51,4455.876629,4455.88,4000.0,455.88,0.0,0.0,0.0,Jul-13,132.29,Apr-15,0.0,0
532984,688914,6000,6000,5975.0, 36 months,7.51%,186.67,A,A4,2 years,MORTGAGE,57000.0,Source Verified,Jun-10,credit_card,731xx,OK,0.88,0,Mar-03,0,,,4,0,2127,32.70%,17,6326.708161,6300.35,6000.0,326.71,0.0,0.0,0.0,Jun-11,1633.57,Feb-15,0.0,0
532849,688739,13500,13500,13387.36067, 60 months,13.98%,313.99,C,C3,2 years,RENT,62000.0,Source Verified,Jun-10,other,216xx,MD,6.87,0,Feb-91,1,62.0,,4,0,1134,11.20%,16,18838.67002,18641.1,13500.0,5338.67,0.0,0.0,0.0,Jul-15,323.49,Jul-15,0.0,0
532959,688882,5275,5275,5275.0, 36 months,14.72%,182.14,C,C5,4 years,RENT,15600.0,Not Verified,Jun-10,other,315xx,GA,1.82,0,Apr-05,0,58.0,,5,0,1159,72.40%,8,5005.41,5005.41,3722.61,1182.75,0.0,100.05,1.44,Oct-12,182.14,Mar-13,0.0,1
532952,688873,6000,6000,5950.0, 36 months,11.86%,198.89,B,B5,2 years,RENT,36000.0,Verified,Jun-10,other,115xx,NY,0.7,1,Jun-04,1,2.0,,2,0,1097,6.60%,8,7160.758439,7101.09,6000.0,1160.76,0.0,0.0,0.0,Jul-13,228.12,Nov-15,0.0,0
530928,686489,10000,10000,10000.0, 60 months,17.19%,249.55,E,E3,10+ years,MORTGAGE,140000.0,Verified,Jun-10,credit_card,101xx,NY,8.17,0,Oct-97,0,28.0,,20,0,25504,52.10%,35,12503.46563,12503.47,10000.0,2503.47,0.0,0.0,0.0,Dec-13,40.28,Nov-15,0.0,0
532735,688589,15250,9550,9525.0, 60 months,10.75%,206.46,B,B2,1 year,MORTGAGE,52000.0,Not Verified,Jul-10,home_improvement,070xx,NJ,3.85,0,Apr-98,0,,,7,0,1741,5%,22,10430.72165,10403.41,9550.0,880.72,0.0,0.0,0.0,Jun-11,8368.68,Nov-15,0.0,0
506424,652888,8900,8900,8850.0, 60 months,10.38%,190.77,B,B1,10+ years,MORTGAGE,60000.0,Not Verified,Jun-10,car,297xx,SC,11.58,0,Apr-88,0,,,5,0,5751,47.10%,24,11445.98001,11381.68,8900.0,2545.98,0.0,0.0,0.0,Jul-15,218.37,Jan-16,0.0,0
532789,688663,10000,10000,9975.0, 60 months,18.67%,257.6,F,F2,3 years,MORTGAGE,135000.0,Source Verified,Jun-10,debt_consolidation,853xx,AZ,9.78,1,Aug-96,2,10.0,,9,0,17679,95.60%,28,15455.33,15416.69,10000.0,5455.33,0.0,0.0,0.0,Jul-15,271.8,Jun-15,0.0,0
530517,686003,18200,11000,11000.0, 60 months,11.49%,241.87,B,B4,1 year,MORTGAGE,85000.0,Source Verified,Jun-10,home_improvement,951xx,CA,6.07,0,Jan-92,4,,,10,0,12333,11.20%,41,14511.68,14511.68,11000.0,3511.68,0.0,0.0,0.0,Jul-15,267.63,Jun-15,0.0,0
530962,686520,4000,4000,4000.0, 36 months,7.51%,124.45,A,A4,2 years,RENT,21600.0,Not Verified,Jun-10,major_purchase,490xx,MI,1.67,0,Jan-04,0,,,4,0,896,14.70%,5,4258.46712,4258.47,4000.0,258.47,0.0,0.0,0.0,Jul-11,2893.0,Aug-14,0.0,0
531767,687434,10000,10000,10000.0, 36 months,13.23%,338.05,C,C1,10+ years,MORTGAGE,97800.0,Source Verified,Jun-10,home_improvement,207xx,MD,7.13,0,Mar-99,1,65.0,,9,0,11777,80.70%,22,12171.08203,12171.08,10000.0,2171.08,0.0,0.0,0.0,Jul-13,364.11,Jul-13,0.0,0
529090,684252,24250,24250,23475.0, 36 months,10.38%,786.82,B,B1,10+ years,MORTGAGE,126696.0,Verified,Jun-10,debt_consolidation,080xx,NJ,11.64,0,Jul-70,0,,,19,0,19518,22.50%,33,28327.5224,27422.21,24250.0,4077.52,0.0,0.0,0.0,Jul-13,813.98,May-16,0.0,0
530872,686428,7000,7000,6975.0, 60 months,18.67%,180.32,F,F2,2 years,RENT,50000.0,Not Verified,Jun-10,debt_consolidation,238xx,VA,3.22,0,Nov-06,2,,,4,0,5297,80.30%,6,10818.73001,10780.09,7000.0,3818.73,0.0,0.0,0.0,Jul-15,191.84,May-16,0.0,0
532662,688508,16000,9875,9850.0, 60 months,16.45%,242.51,E,E1,1 year,OWN,42000.0,Not Verified,Jun-10,wedding,923xx,CA,18.57,0,Nov-00,0,,,25,0,14701,42.50%,39,13662.24971,13627.66,9875.0,3787.25,0.0,0.0,0.0,Jul-13,5189.7,Jul-13,0.0,0
532637,688469,17000,11475,11307.52275, 60 months,11.49%,252.31,B,B4,< 1 year,MORTGAGE,60000.0,Verified,Jun-10,debt_consolidation,852xx,AZ,9.24,0,Mar-00,0,,,7,0,12253,69.60%,17,15138.40998,14885.61,11475.0,3663.41,0.0,0.0,0.0,Jul-15,295.42,Jun-15,0.0,0
524755,678952,15800,15800,15775.0, 36 months,14.72%,545.55,C,C5,10+ years,RENT,55000.0,Verified,Jun-10,debt_consolidation,900xx,CA,23.08,0,Sep-91,0,,,7,0,24373,93%,11,19641.66155,19610.58,15800.0,3841.66,0.0,0.0,0.0,Jul-13,581.24,Dec-15,0.0,0
532300,688052,13800,13800,13608.272, 60 months,11.86%,306.0,B,B5,1 year,MORTGAGE,108804.0,Verified,Jun-10,debt_consolidation,303xx,GA,9.51,0,Jul-93,0,,,6,0,36852,92.10%,16,15771.4995,15502.09,13800.0,1971.5,0.0,0.0,0.0,Nov-11,11193.22,Dec-12,0.0,0
532501,688296,17400,11150,11132.02503, 60 months,11.86%,247.24,B,B5,9 years,MORTGAGE,92004.0,Not Verified,Jun-10,debt_consolidation,314xx,GA,7.84,0,Oct-92,0,30.0,,14,0,6906,18%,44,14834.19546,14805.6,11150.0,3684.2,0.0,0.0,0.0,Jul-15,266.22,May-16,0.0,0
474664,502692,7200,7200,7074.953421, 36 months,11.49%,237.4,B,B4,7 years,MORTGAGE,102000.0,Not Verified,Jun-10,debt_consolidation,207xx,MD,4.51,0,Nov-93,0,67.0,60.0,6,4,5920,80%,23,8425.750613,8268.39,7200.0,1225.75,0.0,0.0,0.0,Sep-12,2501.77,Apr-16,0.0,0
530935,686496,10000,10000,9950.0, 60 months,13.61%,230.67,C,C2,3 years,OWN,97650.0,Not Verified,Jun-10,other,210xx,MD,13.31,0,Aug-94,1,35.0,,16,0,20884,51.30%,34,13467.48707,13400.15,10000.0,3467.49,0.0,0.0,0.0,Feb-14,3803.64,Sep-15,0.0,0
531774,687441,5000,5000,4925.0, 36 months,10.38%,162.23,B,B1,5 years,MORTGAGE,120000.0,Not Verified,Jun-10,other,190xx,PA,4.79,0,Mar-02,3,,,13,0,6093,42.80%,22,5841.535631,5753.91,5000.0,841.54,0.0,0.0,0.0,Jul-13,165.09,Jul-13,0.0,0
532553,688365,13500,13500,13141.01599, 36 months,7.14%,417.71,A,A3,< 1 year,RENT,100000.0,Not Verified,Jun-10,credit_card,100xx,NY,7.19,0,Jul-83,0,,,8,0,9532,24.10%,25,15038.5919,14618.08,13500.0,1538.59,0.0,0.0,0.0,Jul-13,449.14,May-16,0.0,0
532535,688339,2500,2500,2325.0, 36 months,11.49%,82.43,B,B4,< 1 year,MORTGAGE,66800.0,Source Verified,Jun-10,moving,235xx,VA,13.01,0,Jan-96,1,,,7,0,11864,71%,9,2967.457216,2759.74,2500.0,467.46,0.0,0.0,0.0,Jul-13,91.75,Jun-13,0.0,0
532531,688335,3000,3000,2900.0, 36 months,11.86%,99.45,B,B5,1 year,RENT,18000.0,Verified,Jun-10,moving,751xx,TX,3.33,0,Sep-06,2,,,4,0,424,16.30%,4,3298.55,3188.52,139.53,58.29,0.0,3100.73,770.54,Sep-10,99.45,May-16,0.0,1
532518,688317,9600,9600,9600.0, 60 months,11.49%,211.09,B,B4,3 years,RENT,46000.0,Not Verified,Jun-10,credit_card,841xx,UT,18.0,0,Aug-01,0,,,11,0,10079,49.90%,18,12404.98528,12404.99,9600.0,2804.99,0.0,0.0,0.0,Mar-14,3380.38,Mar-14,0.0,0
531728,687393,25000,25000,24724.53701, 36 months,11.86%,828.69,B,B5,2 years,RENT,84996.0,Not Verified,Jun-10,credit_card,085xx,NJ,16.9,0,Aug-00,2,,,11,0,23595,62.30%,14,29665.79949,29293.14,25000.0,4665.8,0.0,0.0,0.0,Jan-13,5660.86,Feb-16,0.0,0
530424,685877,15000,15000,14850.0, 60 months,13.98%,348.87,C,C3,4 years,MORTGAGE,44712.0,Verified,Jun-10,debt_consolidation,774xx,TX,13.96,0,Jul-02,0,41.0,,8,0,15438,64.90%,36,20351.57479,20148.06,15000.0,5351.58,0.0,0.0,0.0,Feb-14,5441.01,Feb-14,0.0,0
532488,688280,15000,15000,14900.0, 36 months,15.21%,521.53,D,D2,10+ years,RENT,54000.0,Verified,Jun-10,debt_consolidation,917xx,CA,18.73,0,Dec-97,0,41.0,,6,0,12361,63.10%,16,8364.46,8308.6,5400.17,2395.48,24.72671892,544.08,97.9344,Oct-11,521.53,Feb-12,0.0,1
532452,688236,20000,20000,19091.84953, 36 months,7.88%,625.63,A,A5,2 years,RENT,250000.0,Verified,Jun-10,small_business,100xx,NY,0.69,0,Jul-91,0,,,6,0,6355,16.20%,22,22409.55905,21368.54,20000.0,2409.56,0.0,0.0,0.0,Dec-12,4913.69,May-13,0.0,0
532456,688240,5000,5000,5000.0, 36 months,11.86%,165.74,B,B5,5 years,OWN,57000.0,Verified,Jun-10,debt_consolidation,067xx,CT,17.79,0,Dec-04,1,,,13,0,1404,13.80%,27,5895.419441,5895.42,5000.0,895.42,0.0,0.0,0.0,Oct-12,1604.54,Apr-16,0.0,0
532441,688221,3000,3000,3000.0, 36 months,6.76%,92.31,A,A2,10+ years,MORTGAGE,55000.0,Not Verified,Jun-10,major_purchase,020xx,MA,19.75,0,Apr-88,0,,,9,0,73697,30.10%,16,3322.944211,3322.94,3000.0,322.94,0.0,0.0,0.0,Jul-13,98.87,Feb-16,0.0,0
527782,682649,15000,15000,14950.0, 60 months,11.12%,327.04,B,B3,10+ years,MORTGAGE,91100.0,Not Verified,Jun-10,debt_consolidation,870xx,NM,13.66,0,Sep-93,2,,,17,0,9573,8.30%,48,18715.70355,18653.32,15000.0,3715.71,0.0,0.0,0.0,Jun-13,7620.15,Jun-13,0.0,0
532368,688132,4000,4000,4000.0, 60 months,16.45%,98.24,E,E1,5 years,RENT,25000.0,Source Verified,Jun-10,educational,194xx,PA,6.0,0,Apr-98,0,26.0,,3,0,3524,80.10%,10,5893.6,5893.6,4000.0,1893.6,0.0,0.0,0.0,Jul-15,105.9,Jun-15,0.0,0
532352,688113,12000,12000,11850.0, 36 months,13.23%,405.66,C,C1,5 years,OWN,57000.0,Verified,Jun-10,home_improvement,113xx,NY,22.91,4,Dec-00,0,21.0,,20,0,23400,76.20%,29,14605.19129,14422.63,12000.0,2605.19,0.0,0.0,0.0,Jul-13,434.49,May-16,0.0,0
532210,687955,6000,6000,6000.0, 36 months,10.75%,195.73,B,B2,10+ years,MORTGAGE,46097.0,Not Verified,Jun-10,debt_consolidation,794xx,TX,2.06,0,Nov-88,1,,,4,0,3369,13.30%,23,6436.999736,6437.0,6000.0,437.0,0.0,0.0,0.0,Apr-11,4873.56,Mar-11,0.0,0
532318,688073,10500,10500,10363.55625, 36 months,7.88%,328.46,A,A5,6 years,MORTGAGE,75000.0,Not Verified,Jun-10,debt_consolidation,452xx,OH,11.92,0,Nov-93,0,,,11,0,49760,21.20%,39,11350.24477,11194.17,10500.0,850.24,0.0,0.0,0.0,Oct-11,16.38,Oct-11,0.0,0
532314,688068,5000,5000,5000.0, 36 months,17.56%,179.67,E,E4,5 years,MORTGAGE,130000.0,Not Verified,Jun-10,home_improvement,760xx,TX,8.62,0,Dec-84,0,72.0,,4,0,9826,98.30%,13,5540.419215,5540.42,5000.0,540.42,0.0,0.0,0.0,Mar-11,4284.47,Mar-11,0.0,0
532311,688065,23500,14575,14410.907, 60 months,13.23%,333.35,C,C1,10+ years,MORTGAGE,51000.0,Not Verified,Jun-10,debt_consolidation,301xx,GA,16.85,0,May-99,1,,,9,0,15248,66.60%,21,19944.71001,19682.06,14575.0,5369.71,0.0,0.0,0.0,Jan-15,2288.2,Mar-15,0.0,0
532050,687778,6000,6000,6000.0, 60 months,10.38%,128.61,B,B1,3 years,RENT,50000.0,Not Verified,Jun-10,other,606xx,IL,12.05,0,Jan-91,1,59.0,,13,0,2006,5.40%,26,7382.224152,7382.22,6000.0,1382.22,0.0,0.0,0.0,Jun-13,3025.05,Jun-13,0.0,0
532289,688027,6000,6000,5950.0, 36 months,10.38%,194.68,B,B1,2 years,RENT,27600.0,Not Verified,Jun-10,debt_consolidation,303xx,GA,6.61,0,Dec-04,1,,,5,0,4006,57.20%,8,6719.936703,6663.94,6000.0,719.94,0.0,0.0,0.0,Aug-12,493.64,Nov-14,0.0,0
532205,687948,6550,6550,6038.555969, 36 months,7.88%,204.9,A,A5,2 years,RENT,42000.0,Source Verified,Jun-10,credit_card,894xx,NV,11.77,0,Nov-90,0,76.0,,5,0,9223,50.40%,11,7376.601737,6794.81,6550.0,826.6,0.0,0.0,0.0,Jul-13,214.83,May-16,0.0,0
532196,687939,3250,3250,3250.0, 36 months,16.32%,114.78,D,D5,5 years,RENT,18996.0,Source Verified,Jun-10,debt_consolidation,600xx,IL,23.94,0,Jun-04,1,,,3,0,13349,98.10%,4,4132.619111,4132.62,3250.0,882.62,0.0,0.0,0.0,Jul-13,123.91,Jun-13,0.0,0
532269,688017,24000,14925,14870.02817, 60 months,11.12%,325.4,B,B3,4 years,MORTGAGE,139000.0,Verified,Jun-10,home_improvement,770xx,TX,10.64,0,Sep-95,3,,,11,0,5016,24.70%,32,18875.19702,18803.86,14925.0,3950.2,0.0,0.0,0.0,Oct-13,6530.85,May-16,0.0,0
